nama_dataset,nama_video_mentah,jenis_latihan,camera_view,frame_temporal_idx,status_v1,status_v2,transisi,alasan_v2
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,39,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (73.7°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 37.1°, rasio lutut/kaki = 1.54, frame terdalam = 0.)"
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,40,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (73.8°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 39.4°, rasio lutut/kaki = 1.46, frame terdalam = 0.)"
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,41,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (77.3°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 43.5°, rasio lutut/kaki = 1.44, frame terdalam = 0.)"
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,42,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (83.3°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 50.5°, rasio lutut/kaki = 1.44, frame terdalam = 0.)"
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,43,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (96.0°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 57.3°, rasio lutut/kaki = 1.44, frame terdalam = 0.)"
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,44,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (105.0°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 60.5°, rasio lutut/kaki = 1.44, frame terdalam = 0.)"
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,45,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (110.5°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 64.0°, rasio lutut/kaki = 1.43, frame terdalam = 0.)"
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,46,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (115.5°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 70.3°, rasio lutut/kaki = 1.41, frame terdalam = 0.)"
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,47,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (116.5°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 72.8°, rasio lutut/kaki = 1.40, frame terdalam = 0.)"
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,48,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (117.1°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 74.9°, rasio lutut/kaki = 1.38, frame terdalam = 0.)"
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,49,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (118.8°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 78.1°, rasio lutut/kaki = 1.37, frame terdalam = 0.)"
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,50,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (120.2°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 82.9°, rasio lutut/kaki = 1.36, frame terdalam = 0.)"
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,51,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (124.1°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 86.5°, rasio lutut/kaki = 1.36, frame terdalam = 0.)"
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,52,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (127.8°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 87.7°, rasio lutut/kaki = 1.36, frame terdalam = 0.)"
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,53,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (133.5°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 92.6°, rasio lutut/kaki = 1.36, frame terdalam = 0.)"
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,54,SALAH,SALAH,unchanged SALAH,Insufficient Squat Depth (Half Rep). Sudut pinggul 154.4° (Threshold ≤ 137.0°). Target otot Gluteal/Pantat tidak maksimal dan membebani lutut.
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,55,SALAH,SALAH,unchanged SALAH,Insufficient Squat Depth (Half Rep). Sudut pinggul 164.0° (Threshold ≤ 137.0°). Target otot Gluteal/Pantat tidak maksimal dan membebani lutut.
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,56,SALAH,SALAH,unchanged SALAH,Insufficient Squat Depth (Half Rep). Sudut pinggul 167.2° (Threshold ≤ 137.0°). Target otot Gluteal/Pantat tidak maksimal dan membebani lutut.
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,57,SALAH,SALAH,unchanged SALAH,Insufficient Squat Depth (Half Rep). Sudut pinggul 171.5° (Threshold ≤ 137.0°). Target otot Gluteal/Pantat tidak maksimal dan membebani lutut.
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,58,SALAH,SALAH,unchanged SALAH,"Terdeteksi Knee Valgus (Lutut menekuk ke dalam). Berisiko fatal pada ligamen lutut. Rasio lebar lutut/kaki = 0.84 (threshold ≥ 0.85, pada frame 0)."
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,59,SALAH,SALAH,unchanged SALAH,"Terdeteksi Knee Valgus (Lutut menekuk ke dalam). Berisiko fatal pada ligamen lutut. Rasio lebar lutut/kaki = 0.81 (threshold ≥ 0.85, pada frame 0)."
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,60,SALAH,SALAH,unchanged SALAH,"Terdeteksi Knee Valgus (Lutut menekuk ke dalam). Berisiko fatal pada ligamen lutut. Rasio lebar lutut/kaki = 0.83 (threshold ≥ 0.85, pada frame 0)."
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,61,SALAH,SALAH,unchanged SALAH,"Terdeteksi Knee Valgus (Lutut menekuk ke dalam). Berisiko fatal pada ligamen lutut. Rasio lebar lutut/kaki = 0.84 (threshold ≥ 0.85, pada frame 0)."
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,62,SALAH,SALAH,unchanged SALAH,"Terdeteksi Knee Valgus (Lutut menekuk ke dalam). Berisiko fatal pada ligamen lutut. Rasio lebar lutut/kaki = 0.85 (threshold ≥ 0.85, pada frame 0)."
Squat_054,primer_squat_frontal_subjek03_rep41.mp4,squat,Primer Frontal,63,SALAH,SALAH,unchanged SALAH,Insufficient Squat Depth (Half Rep). Sudut pinggul 172.7° (Threshold ≤ 137.0°). Target otot Gluteal/Pantat tidak maksimal dan membebani lutut.
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,0,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (130.4°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 103.1°, rasio lutut/kaki = 1.37, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,1,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (126.2°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 96.2°, rasio lutut/kaki = 1.41, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,2,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (122.5°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 92.6°, rasio lutut/kaki = 1.43, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,3,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (120.6°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 89.0°, rasio lutut/kaki = 1.46, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,4,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (119.2°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 84.8°, rasio lutut/kaki = 1.50, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,5,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (122.1°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 80.5°, rasio lutut/kaki = 1.52, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,6,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (120.0°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 76.6°, rasio lutut/kaki = 1.53, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,7,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (117.4°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 73.9°, rasio lutut/kaki = 1.53, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,8,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (115.2°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 71.6°, rasio lutut/kaki = 1.52, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,9,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (111.6°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 66.9°, rasio lutut/kaki = 1.51, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,10,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (109.0°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 63.6°, rasio lutut/kaki = 1.51, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,11,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (101.6°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 59.6°, rasio lutut/kaki = 1.51, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,12,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (96.0°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 56.3°, rasio lutut/kaki = 1.51, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,13,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (94.0°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 51.9°, rasio lutut/kaki = 1.51, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,14,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (93.1°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 48.0°, rasio lutut/kaki = 1.52, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,15,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (91.0°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 44.3°, rasio lutut/kaki = 1.52, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,16,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (91.2°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 40.9°, rasio lutut/kaki = 1.53, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,17,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (92.1°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 39.9°, rasio lutut/kaki = 1.53, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,18,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (91.1°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 40.4°, rasio lutut/kaki = 1.53, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,19,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (90.8°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 39.5°, rasio lutut/kaki = 1.55, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,20,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (90.1°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 38.4°, rasio lutut/kaki = 1.56, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,21,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (89.0°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 37.6°, rasio lutut/kaki = 1.59, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,22,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (88.1°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 38.2°, rasio lutut/kaki = 1.62, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,23,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (89.7°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 40.8°, rasio lutut/kaki = 1.63, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,24,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (88.7°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 41.3°, rasio lutut/kaki = 1.64, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,25,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (86.5°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 41.5°, rasio lutut/kaki = 1.64, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,26,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (85.8°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 44.1°, rasio lutut/kaki = 1.62, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,27,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (85.1°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 43.9°, rasio lutut/kaki = 1.61, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,28,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (80.3°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 42.2°, rasio lutut/kaki = 1.56, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,29,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (78.5°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 42.2°, rasio lutut/kaki = 1.51, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,30,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (79.1°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 42.8°, rasio lutut/kaki = 1.48, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,31,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (79.6°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 42.3°, rasio lutut/kaki = 1.48, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,32,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (79.6°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 43.5°, rasio lutut/kaki = 1.47, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,33,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (82.0°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 42.8°, rasio lutut/kaki = 1.44, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,34,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (85.1°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 43.9°, rasio lutut/kaki = 1.41, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,35,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (80.7°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 44.5°, rasio lutut/kaki = 1.41, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,36,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (82.0°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 46.5°, rasio lutut/kaki = 1.40, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,37,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (86.2°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 51.2°, rasio lutut/kaki = 1.39, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,38,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (91.6°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 53.6°, rasio lutut/kaki = 1.38, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,39,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (97.3°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 57.8°, rasio lutut/kaki = 1.38, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,40,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (104.5°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 63.7°, rasio lutut/kaki = 1.37, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,41,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (110.3°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 67.5°, rasio lutut/kaki = 1.36, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,42,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (115.5°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 71.3°, rasio lutut/kaki = 1.37, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,43,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (118.2°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 73.7°, rasio lutut/kaki = 1.38, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,44,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (120.1°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 76.1°, rasio lutut/kaki = 1.39, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,45,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (122.3°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 77.8°, rasio lutut/kaki = 1.40, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,46,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (124.7°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 80.5°, rasio lutut/kaki = 1.41, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,47,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (125.0°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 83.3°, rasio lutut/kaki = 1.42, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,48,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (124.8°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 86.0°, rasio lutut/kaki = 1.42, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,49,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (125.8°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 89.2°, rasio lutut/kaki = 1.43, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,50,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (125.8°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 91.2°, rasio lutut/kaki = 1.43, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,51,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (125.5°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 93.1°, rasio lutut/kaki = 1.43, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,52,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (125.5°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 95.6°, rasio lutut/kaki = 1.42, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,53,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (126.2°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 98.6°, rasio lutut/kaki = 1.40, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,54,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (126.8°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 101.0°, rasio lutut/kaki = 1.37, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,55,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (129.9°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 107.0°, rasio lutut/kaki = 1.32, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,56,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (135.9°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 120.1°, rasio lutut/kaki = 1.25, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,57,SALAH,SALAH,unchanged SALAH,Insufficient Squat Depth (Half Rep). Sudut pinggul 138.7° (Threshold ≤ 137.0°). Target otot Gluteal/Pantat tidak maksimal dan membebani lutut.
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,58,BENAR,BENAR,unchanged BENAR,"Squat valid. Kedalaman pinggul (134.3°) dan posisi lutut sempurna. Otot Gluteal dan Quadriceps bekerja maksimal. (Sudut lutut min = 139.2°, rasio lutut/kaki = 1.09, frame terdalam = 0.)"
Squat_055,primer_squat_frontal_subjek03_rep5.mp4,squat,Primer Frontal,59,SALAH,SALAH,unchanged SALAH,Insufficient Squat Depth (Half Rep). Sudut pinggul 140.5° (Threshold ≤ 137.0°). Target otot Gluteal/Pantat tidak maksimal dan membebani lutut.
